Country,CCI_code,Programme_Short_Title,programme_version,Fund-All,Fund-Sole,NUTS_(2010)_code,NUTS_title
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,EL21,Ήπειρος (Ipeiros)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,EL14,Θεσσαλία (Thessalia)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,EL22,Ιόνια Νησιά (Ionia Nisia)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,EL12,Κεντρική Μακεδονία (Kentriki Makedonia)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,EL43,Κρήτη (Kriti)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,EL42,Νότιο Αιγαίο (Notio Aigaio)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,EL25,Πελοπόννησος (Peloponnisos)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,EL24,Στερεά Ελλάδα (Sterea Ellada)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),ERDF,ME,ЦРНА ГОРА / CRNA GORA
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITF1,Abruzzo
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),AL,ALBANIA
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL11,"Aνατολική Μακεδονία, Θράκη (Anatoliki Makedonia, Thraki)"
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL30,Aττική (Attiki)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITF5,Basilicata
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),BA,BOSNIA AND HERZEGOVINA
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITF6,Calabria
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITH5,Emilia-Romagna
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITH4,Friuli-Venezia Giulia
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),HR03,Jadranska Hrvatska
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),HR04,Kontinentalna Hrvatska
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITC4,Lombardia
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITI3,Marche
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITF2,Molise
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITH1,Provincia Autonoma di Bolzano/Bozen
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITH2,Provincia Autonoma di Trento
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITF4,Puglia
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),RS,SERBIA
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITG1,Sicilia
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITI2,Umbria
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ITH3,Veneto
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),SI01,Vzhodna Slovenija
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),SI02,Zahodna Slovenija
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL41,Βόρειο Αιγαίο (Voreio Aigaio)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL23,Δυτική Ελλάδα (Dytiki Ellada)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL13,Δυτική Μακεδονία (Dytiki Makedonia)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL21,Ήπειρος (Ipeiros)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL14,Θεσσαλία (Thessalia)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL22,Ιόνια Νησιά (Ionia Nisia)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL12,Κεντρική Μακεδονία (Kentriki Makedonia)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL43,Κρήτη (Kriti)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL42,Νότιο Αιγαίο (Notio Aigaio)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL25,Πελοπόννησος (Peloponnisos)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),EL24,Στερεά Ελλάδα (Sterea Ellada)
TC,2014TC16M4TN002,Interreg V-B - Adriatic-Ionian,1.3,ERDF+IPA(e),IPA(e),ME,ЦРНА ГОРА / CRNA GORA
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,AL,ALBANIA
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL11,"Aνατολική Μακεδονία, Θράκη (Anatoliki Makedonia, Thraki)"
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL30,Aττική (Attiki)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,MK,Poranešnata jugoslovenska Republika Makedonija
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL41,Βόρειο Αιγαίο (Voreio Aigaio)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL23,Δυτική Ελλάδα (Dytiki Ellada)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL13,Δυτική Μακεδονία (Dytiki Makedonia)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL21,Ήπειρος (Ipeiros)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL14,Θεσσαλία (Thessalia)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL22,Ιόνια Νησιά (Ionia Nisia)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL12,Κεντρική Μακεδονία (Kentriki Makedonia)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL43,Κρήτη (Kriti)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,CY00,Κύπρος (Kýpros)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL42,Νότιο Αιγαίο (Notio Aigaio)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL25,Πελοπόννησος (Peloponnisos)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,EL24,Στερεά Ελλάδα (Sterea Ellada)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,BG32,Северен централен (Severen tsentralen)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,BG31,Северозападен (Severozapaden)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,BG33,Североизточен (Severoiztochen)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,BG41,Югозападен (Yugozapaden)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,BG34,Югоизточен (Yugoiztochen)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),ERDF,BG42,Южен централен (Yuzhen tsentralen)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),AL,ALBANIA
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL11,"Aνατολική Μακεδονία, Θράκη (Anatoliki Makedonia, Thraki)"
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL30,Aττική (Attiki)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),MK,Poranešnata jugoslovenska Republika Makedonija
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL41,Βόρειο Αιγαίο (Voreio Aigaio)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL23,Δυτική Ελλάδα (Dytiki Ellada)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL13,Δυτική Μακεδονία (Dytiki Makedonia)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL21,Ήπειρος (Ipeiros)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL14,Θεσσαλία (Thessalia)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL22,Ιόνια Νησιά (Ionia Nisia)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL12,Κεντρική Μακεδονία (Kentriki Makedonia)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL43,Κρήτη (Kriti)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),CY00,Κύπρος (Kýpros)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL42,Νότιο Αιγαίο (Notio Aigaio)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL25,Πελοπόννησος (Peloponnisos)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),EL24,Στερεά Ελλάδα (Sterea Ellada)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),BG32,Северен централен (Severen tsentralen)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),BG31,Северозападен (Severozapaden)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),BG33,Североизточен (Severoiztochen)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),BG41,Югозападен (Yugozapaden)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),BG34,Югоизточен (Yugoiztochen)
TC,2014TC16M4TN003,Interreg V-B - Balkan-Mediterranean,2,ERDF+IPA(e),IPA(e),BG42,Южен централен (Yuzhen tsentralen)
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,FI20,Åland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU01,Arkhangelskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,BY,Belarus
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DE30,Berlin
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DE40,Brandenburg
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DE50,Bremen
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL51,Dolnośląskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,EE00,Eesti
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,FI1C,Etelä-Suomi
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DE60,Hamburg
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,FI1B,Helsinki-Uusimaa
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DK01,Hovedstaden
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU02,Kaliningradskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU03,Karelya Republik
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU04,Komi Republik
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL61,Kujawsko-Pomorskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,FI19,Länsi-Suomi
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,LV00,Latvija
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU05,Leningradskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,LT00,Lietuva
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL31,Lubelskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL43,Lubuskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DE93,Lüneburg
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL11,Łódzkie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL21,Małopolskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL12,Mazowieckie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DE80,Mecklenburg-Vorpommern
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,SE32,Mellersta Norrland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DK04,Midtjylland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU06,Murmanskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU07,Nenetskiy Okrug
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DK05,Nordjylland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,NO,Norge
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,SE31,Norra Mellansverige
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU08,Novgorodskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL52,Opolskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,SE12,Östra Mellansverige
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,SE33,Övre Norrland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL32,Podkarpackie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL34,Podlaskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,FI1D,Pohjois- ja Itä-Suomi
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL63,Pomorskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU09,Pskovskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU10,Sankt-Petersburg
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DEF0,Schleswig-Holstein
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DK02,Sjælland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL22,Śląskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,SE21,Småland med öarna
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,SE11,Stockholm
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL33,Świętokrzyskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,DK03,Syddanmark
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,SE22,Sydsverige
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,RU11,Vologda Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL62,Warmińsko-Mazurskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL41,Wielkopolskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ENI,PL42,Zachodniopomorskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,FI20,Åland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU01,Arkhangelskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,BY,Belarus
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DE30,Berlin
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DE40,Brandenburg
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DE50,Bremen
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL51,Dolnośląskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,EE00,Eesti
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,FI1C,Etelä-Suomi
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DE60,Hamburg
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,FI1B,Helsinki-Uusimaa
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DK01,Hovedstaden
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU02,Kaliningradskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU03,Karelya Republik
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU04,Komi Republik
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL61,Kujawsko-Pomorskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,FI19,Länsi-Suomi
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,LV00,Latvija
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU05,Leningradskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,LT00,Lietuva
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL31,Lubelskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL43,Lubuskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DE93,Lüneburg
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL11,Łódzkie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL21,Małopolskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL12,Mazowieckie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DE80,Mecklenburg-Vorpommern
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,SE32,Mellersta Norrland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DK04,Midtjylland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU06,Murmanskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU07,Nenetskiy Okrug
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DK05,Nordjylland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,NO,Norge
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,SE31,Norra Mellansverige
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU08,Novgorodskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL52,Opolskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,SE12,Östra Mellansverige
TC,2014TC16RFIR004,ESPON,2,ERDF,ERDF,SI,SLOVENIJA
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,SE33,Övre Norrland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL32,Podkarpackie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL34,Podlaskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,FI1D,Pohjois- ja Itä-Suomi
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL63,Pomorskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU09,Pskovskaya Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU10,Sankt-Petersburg
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DEF0,Schleswig-Holstein
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DK02,Sjælland
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL22,Śląskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,SE21,Småland med öarna
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,SE11,Stockholm
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL33,Świętokrzyskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,DK03,Syddanmark
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,SE22,Sydsverige
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,SE23,Västsverige
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,RU11,Vologda Oblast
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL62,Warmińsko-Mazurskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL41,Wielkopolskie
TC,2014TC16M5TN001,Interreg V-B - Baltic Sea,2,ERDF+ENI,ERDF,PL42,Zachodniopomorskie
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,DE1,BADEN-WÜRTTEMBERG
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,DE2,BAYERN
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,BA,BOSNIA AND HERZEGOVINA
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,SK01,Bratislavský kraj
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,RO32,Bucureşti - Ilfov
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,AT11,Burgenland (AT)
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,RO12,Centru
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,CZ,ČESKÁ REPUBLIKA
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,UA01,Chernivetska Oblast
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,HU33,Dél-Alföld
TC,2014TC16M6TN001,Interreg V-B - Danube,2.2,ERDF+IPA(e)+ENI,ENI,HU23,Dél-Dunántúl
